14
0	1	12	0	28	0
1	1	12	0	284	0
2	1	12	0	411	0
3	1	12	0	777	0
4	1	12	0	1132	0
5	1	12	0	2250	0
6	1	12	0	2335	0
7	1	12	0	2460	0
8	1	12	0	2571	1
9	1	12	0	2584	1
10	1	12	0	2763	0
11	1	12	1	67	0
12	1	12	1	71	0
13	1	12	1	436	0
14	1	12	1	560	0
15	1	12	1	598	0
16	1	12	1	800	0
17	1	12	1	1085	0
18	1	12	1	1215	0
19	1	12	1	1243	0
20	1	12	1	1536	0
21	1	12	1	1537	0
22	1	12	1	1538	0
23	1	12	1	1542	1
24	1	12	1	1544	1
25	1	12	1	1545	1
26	1	12	1	1547	1
27	1	12	1	1548	1
28	1	12	1	1549	1
29	1	12	1	1551	1
30	1	12	1	1560	1
31	1	12	1	1562	1
32	1	12	1	1564	1
33	1	12	1	1617	0
34	1	12	1	1663	0
35	1	12	1	2051	0
36	1	12	1	2055	0
37	1	12	1	2268	0
38	1	12	1	2691	0
39	1	12	1	3139	0
40	1	12	1	3169	0
41	1	12	1	3176	0
42	1	12	1	3198	0
43	1	12	1	3287	0
44	1	12	1	3347	0
45	1	12	1	3367	0
46	1	12	1	3441	0
47	1	12	1	3488	0
48	1	12	1	3522	0
49	1	12	2	715	0
50	1	12	2	846	0
51	1	12	2	2163	1
52	1	12	2	2887	0
53	1	12	2	2889	0
54	1	12	2	3021	0
55	1	12	2	3145	1
56	1	12	4	314	0
57	1	12	4	628	0
58	1	12	4	1194	0
59	1	12	4	2481	0
60	1	12	4	2732	0
61	1	12	4	3136	0
62	1	12	5	963	0
63	1	12	5	2495	0
