14
0	1	5	0	71	0
1	1	5	0	187	0
2	1	5	0	232	0
3	1	5	0	524	0
4	1	5	0	547	0
5	1	5	0	617	0
6	1	5	0	1127	0
7	1	5	0	1134	0
8	1	5	0	2063	0
9	1	5	0	2160	0
10	1	5	0	2194	0
11	1	5	0	2216	0
12	1	5	0	2226	0
13	1	5	0	2632	1
14	1	5	0	2649	0
15	1	5	0	2671	0
16	1	5	0	2752	1
17	1	5	0	2756	1
18	1	5	0	2757	1
19	1	5	0	2758	1
20	1	5	0	2759	1.0975
21	1	5	0	2760	1.12883
22	1	5	0	2761	1.09964
23	1	5	0	2762	1.0975
24	1	5	0	2763	1.13724
25	1	5	0	2764	1
26	1	5	0	2765	1
27	1	5	0	2766	1.0975
28	1	5	0	2767	1.0975
29	1	5	0	2771	1
30	1	5	0	2775	1
31	1	5	0	2776	1.68932
32	1	5	0	2777	1.49198
33	1	5	0	2778	1.8362
34	1	5	0	2779	1.0975
35	1	5	0	2780	1
36	1	5	0	2811	0
37	1	5	0	2843	0
38	1	5	0	2870	0
39	1	5	0	2909	0
40	1	5	0	2938	0
41	1	5	0	3016	0
42	1	5	1	95	0
43	1	5	1	276	0
44	1	5	1	293	0
45	1	5	1	340	0
46	1	5	1	468	0
47	1	5	1	646	0
48	1	5	1	900	0
49	1	5	1	913	0
50	1	5	1	1043	0
51	1	5	1	1058	0
52	1	5	1	1152	0
53	1	5	1	1154	0
54	1	5	1	1156	0
55	1	5	1	1172	0
56	1	5	1	1291	0
57	1	5	1	1295	0
58	1	5	1	1544	1
59	1	5	1	1545	1
60	1	5	1	1547	1
61	1	5	1	1548	1
62	1	5	1	1549	1
63	1	5	1	1551	1
64	1	5	1	1560	1
65	1	5	1	1562	1
66	1	5	1	1564	1
67	1	5	1	2052	0
68	1	5	1	2207	0
69	1	5	1	2227	0
70	1	5	1	2403	0
71	1	5	1	2552	0
72	1	5	1	2773	0
73	1	5	1	2814	0
74	1	5	1	2819	0
75	1	5	1	2856	0
76	1	5	1	2966	0
77	1	5	1	3208	0
78	1	5	2	2163	1
79	1	5	2	2762	0
80	1	5	3	642	0
81	1	5	3	869	0
82	1	5	4	258	0
83	1	5	4	1273	0
84	1	5	4	2112	1
85	1	5	5	191	0
86	1	5	5	1052	0
87	1	5	5	2130	0
88	1	5	5	2634	0
