14
0	0	16	0	37	0
1	0	16	0	45	0
2	0	16	0	52	0
3	0	16	0	97	0
4	0	16	0	109	0
5	0	16	0	125	0
6	0	16	0	373	0
7	0	16	0	414	0
8	0	16	0	437	0
9	0	16	0	450	0
10	0	16	0	698	0
11	0	16	0	743	0
12	0	16	0	890	0
13	0	16	0	957	0
14	0	16	0	1002	0
15	0	16	0	2062	0
16	0	16	0	2115	0
17	0	16	0	2178	0
18	0	16	0	2185	0
19	0	16	0	2205	0
20	0	16	0	2209	0
21	0	16	0	2274	0
22	0	16	0	2283	0
23	0	16	0	2325	0
24	0	16	0	2518	0
25	0	16	0	2730	0
26	0	16	0	2897	0
27	0	16	0	2952	0
28	0	16	1	27	0
29	0	16	1	283	0
30	0	16	1	514	0
31	0	16	1	519	0
32	0	16	1	660	0
33	0	16	1	686	0
34	0	16	1	708	0
35	0	16	1	938	0
36	0	16	1	974	0
37	0	16	1	1027	0
38	0	16	1	1542	1
39	0	16	1	1544	1
40	0	16	1	1545	1
41	0	16	1	1547	1
42	0	16	1	1548	1
43	0	16	1	1549	1
44	0	16	1	1551	1
45	0	16	1	1560	1
46	0	16	1	1562	1
47	0	16	1	1564	1
48	0	16	1	1565	1
49	0	16	1	2203	0
50	0	16	1	2323	0
51	0	16	1	2332	0
52	0	16	1	2385	0
53	0	16	1	2392	0
54	0	16	1	2745	0
55	0	16	1	2760	0
56	0	16	1	2946	0
57	0	16	1	3015	0
58	0	16	1	3141	0
59	0	16	1	3206	0
60	0	16	1	3347	0
61	0	16	1	3369	0
62	0	16	1	3448	0
63	0	16	1	3452	0
64	0	16	1	3524	0
65	0	16	2	261	1
66	0	16	3	2811	1
67	0	16	3	3200	1
68	0	16	3	3203	1
69	0	16	4	805	1
70	0	16	4	806	1
71	0	16	4	807	1
72	0	16	4	1044	1
73	0	16	4	1045	1
74	0	16	4	1046	1
75	0	16	4	2642	0
76	0	16	5	1195	0
77	0	16	5	2938	0
