14
0	1	10	0	24	0
1	1	10	0	82	0
2	1	10	0	484	0
3	1	10	0	833	0
4	1	10	0	2168	0
5	1	10	0	2186	0
6	1	10	0	2274	0
7	1	10	0	2285	0
8	1	10	0	2397	0
9	1	10	0	2666	0
10	1	10	0	2793	0
11	1	10	1	9	0
12	1	10	1	52	0
13	1	10	1	256	0
14	1	10	1	310	0
15	1	10	1	438	0
16	1	10	1	488	0
17	1	10	1	533	0
18	1	10	1	589	0
19	1	10	1	1027	0
20	1	10	1	1109	0
21	1	10	1	1536	0
22	1	10	1	1537	0
23	1	10	1	1538	0
24	1	10	1	1540	1
25	1	10	1	1542	1
26	1	10	1	1544	1
27	1	10	1	1545	1
28	1	10	1	1547	1
29	1	10	1	1548	1
30	1	10	1	1549	1
31	1	10	1	1551	1
32	1	10	1	1560	1
33	1	10	1	1562	1
34	1	10	1	1564	1
35	1	10	1	2193	0
36	1	10	1	2571	0
37	1	10	1	2736	0
38	1	10	1	3042	0
39	1	10	1	3370	0
40	1	10	2	425	0
41	1	10	2	884	0
42	1	10	3	3	1
43	1	10	3	127	1
44	1	10	3	243	0
45	1	10	3	2400	0
46	1	10	3	2464	0
47	1	10	4	544	0
48	1	10	4	2048	0
49	1	10	4	2049	0
50	1	10	4	2050	0
51	1	10	4	2051	0
52	1	10	4	2052	0
53	1	10	4	2053	0
54	1	10	4	2054	0
55	1	10	4	2055	0
56	1	10	4	2056	0
57	1	10	4	2057	0
58	1	10	4	2058	0
59	1	10	4	2059	0
60	1	10	4	2060	0
61	1	10	4	2061	0
62	1	10	4	2062	0
63	1	10	4	2063	0
64	1	10	4	2064	0
65	1	10	4	2065	0
66	1	10	4	2066	0
67	1	10	4	2067	0
68	1	10	4	2068	0
69	1	10	4	2069	0
70	1	10	4	2070	0
71	1	10	4	2071	0
72	1	10	4	2072	0
73	1	10	4	2073	0
74	1	10	4	2074	0
75	1	10	4	2075	0
76	1	10	4	2076	0
77	1	10	4	2077	0
78	1	10	4	2078	0
79	1	10	4	2079	0
80	1	10	4	2080	0
81	1	10	4	2081	0
82	1	10	4	2082	0
83	1	10	4	2083	0
84	1	10	4	2084	0
85	1	10	4	2085	0
86	1	10	4	2086	0
87	1	10	4	2087	0
88	1	10	4	2088	0
89	1	10	4	2089	0
90	1	10	4	2090	0
91	1	10	4	2091	0
92	1	10	4	2092	0
93	1	10	4	2093	0
94	1	10	4	2094	0
95	1	10	4	2095	0
96	1	10	4	2096	0
97	1	10	4	2097	0
98	1	10	4	2098	0
99	1	10	4	2099	0
100	1	10	4	2100	0
101	1	10	4	2101	0
102	1	10	4	2102	0
103	1	10	4	2103	0
104	1	10	4	2104	0
105	1	10	4	2105	0
106	1	10	4	2106	0
107	1	10	4	2107	0
108	1	10	4	2108	0
109	1	10	4	2109	0
110	1	10	4	2110	0
111	1	10	4	2111	0
112	1	10	4	2112	0
113	1	10	4	2113	0
114	1	10	4	2114	0
115	1	10	4	2115	0
116	1	10	4	2116	0
117	1	10	4	2117	0
118	1	10	4	2118	0
119	1	10	4	2119	0
120	1	10	4	2120	0
121	1	10	4	2121	0
122	1	10	4	2122	0
123	1	10	4	2123	0
124	1	10	4	2124	0
125	1	10	4	2125	0
126	1	10	4	2126	0
127	1	10	4	2127	0
128	1	10	4	2128	0
129	1	10	4	2129	0
130	1	10	4	2130	0
131	1	10	4	2131	0
132	1	10	4	2132	0
133	1	10	4	2133	0
134	1	10	4	2134	0
135	1	10	4	2135	0
136	1	10	4	2136	0
137	1	10	4	2137	0
138	1	10	4	2138	0
139	1	10	4	2139	0
140	1	10	4	2140	0
141	1	10	4	2141	0
142	1	10	4	2142	0
143	1	10	4	2143	0
144	1	10	4	2144	0
145	1	10	4	2145	0
146	1	10	4	2146	0
147	1	10	4	2147	0
148	1	10	4	2148	0
149	1	10	4	2149	0
150	1	10	4	2150	0
151	1	10	4	2151	0
152	1	10	4	2152	0
153	1	10	4	2153	0
154	1	10	4	2154	0
155	1	10	4	2155	0
156	1	10	4	2156	0
157	1	10	4	2157	0
158	1	10	4	2158	0
159	1	10	4	2159	0
