14
0	0	3	0	101	0
1	0	3	0	232	0
2	0	3	0	282	0
3	0	3	0	315	0
4	0	3	0	379	0
5	0	3	0	579	0
6	0	3	0	605	0
7	0	3	0	617	0
8	0	3	0	748	0
9	0	3	0	808	0
10	0	3	0	981	0
11	0	3	0	1053	1
12	0	3	0	2097	0
13	0	3	0	2102	0
14	0	3	0	2112	0
15	0	3	0	2124	0
16	0	3	0	2141	0
17	0	3	0	2211	0
18	0	3	0	2231	0
19	0	3	0	2272	0
20	0	3	0	2316	0
21	0	3	0	2350	0
22	0	3	0	2362	0
23	0	3	0	2401	0
24	0	3	0	2466	0
25	0	3	0	2515	0
26	0	3	0	2562	0
27	0	3	0	2668	0
28	0	3	0	2685	0
29	0	3	0	2992	0
30	0	3	0	3014	0
31	0	3	0	3098	0
32	0	3	0	3138	0
33	0	3	0	3152	0
34	0	3	1	210	0
35	0	3	1	308	0
36	0	3	1	390	0
37	0	3	1	401	0
38	0	3	1	429	0
39	0	3	1	496	0
40	0	3	1	927	0
41	0	3	1	928	0
42	0	3	1	935	0
43	0	3	1	991	0
44	0	3	1	1152	0
45	0	3	1	1536	0
46	0	3	1	1537	0
47	0	3	1	1538	0
48	0	3	1	1540	1
49	0	3	1	1542	1
50	0	3	1	1544	1
51	0	3	1	1545	1
52	0	3	1	1547	1
53	0	3	1	1548	1
54	0	3	1	1549	1
55	0	3	1	1551	1
56	0	3	1	1560	1
57	0	3	1	1562	1
58	0	3	1	1564	1
59	0	3	1	1565	0
60	0	3	1	1566	1
61	0	3	1	1588	0
62	0	3	1	2086	0
63	0	3	1	2107	0
64	0	3	1	2125	0
65	0	3	1	2207	0
66	0	3	1	2209	0
67	0	3	1	2243	0
68	0	3	1	2355	0
69	0	3	1	2432	0
70	0	3	1	2434	0
71	0	3	1	2436	0
72	0	3	1	2439	0
73	0	3	1	2475	0
74	0	3	1	2491	0
75	0	3	1	2558	0
76	0	3	1	2616	0
77	0	3	1	2625	0
78	0	3	1	2626	0
79	0	3	1	2691	0
80	0	3	1	2716	0
81	0	3	1	2829	0
82	0	3	1	2834	0
83	0	3	1	2903	0
84	0	3	1	2977	0
85	0	3	1	2996	0
86	0	3	1	3000	0
87	0	3	1	3006	0
88	0	3	1	3043	0
89	0	3	1	3083	0
90	0	3	1	3202	0
91	0	3	1	3226	0
92	0	3	1	3373	0
93	0	3	1	3529	0
94	0	3	2	2345	0
95	0	3	3	3060	0
96	0	3	3	3140	0
97	0	3	4	129	1.19685
98	0	3	4	2175	0
99	0	3	5	3186	0
